Question,Relevant Documents,Văn bản tham chiếu,Score,Relevant_Documents_Tokenized
đơn vị đào tạo tại ĐHQGHN cần làm gì để công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo?,"(Document(metadata={}, page_content='4. Đơn vị đào tạo phải công bố công khai tiêu chí, quy trình về công nhận giá trị chuyển đổi kết quả học tập và khối lượng kiến thức, kỹ năng (nếu có) đã tích lũy của người học được miễn trừ khi học chương trình đào tạo văn bằng thứ hai trên trang thông tin điện tử của đơn vị đào tạo trước khi tổ chức đào tạo.'), 0.4878257227773698)","4. Đơn vị đào tạo phải công bố công khai tiêu chí, quy trình về công nhận giá trị chuyển đổi kết quả học tập và khối lượng kiến thức, kỹ năng (nếu có) đã tích lũy của người học được miễn trừ khi học chương trình đào tạo văn bằng thứ hai trên trang thông tin điện tử của đơn vị đào tạo trước khi tổ chức đào tạo.",0.4878257227773698,"['4', 'đơn vị', 'đào tạo', 'phải', 'công bố', 'công khai', 'tiêu chí', 'quy trình', 'về', 'công nhận', 'giá trị', 'chuyển đổi', 'kết quả', 'học tập', 'và', 'khối lượng', 'kiến thức', 'kỹ năng', 'nếu', 'có', 'đã', 'tích lũy', 'của', 'người', 'học', 'được', 'miễn trừ', 'khi', 'học', 'chương trình', 'đào tạo', 'văn bằng', 'thứ', 'hai', 'trên', 'trang', 'thông tin', 'điện tử', 'của', 'đơn vị', 'đào tạo', 'trước', 'khi', 'tổ chức', 'đào tạo']"
đơn vị đào tạo tại ĐHQGHN cần làm gì để công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo?,"(Document(metadata={}, page_content='9. Ngoài các quy định trên, việc tổ chức kiểm tra, đánh giá và thi kết thúc học phần đối với sinh viên các chương trình đào tạo tài năng, chất lượng cao được thực hiện như sau:'), 0.4506073581439456)","9. Ngoài các quy định trên, việc tổ chức kiểm tra, đánh giá và thi kết thúc học phần đối với sinh viên các chương trình đào tạo tài năng, chất lượng cao được thực hiện như sau:",0.4506073581439456,"['9', 'ngoài', 'các', 'quy định', 'trên', 'việc', 'tổ chức', 'kiểm tra', 'đánh giá', 'và', 'thi', 'kết thúc', 'học', 'phần', 'đối với', 'sinh viên', 'các', 'chương trình', 'đào tạo', 'tài năng', 'chất lượng', 'cao', 'được', 'thực hiện', 'như', 'sau']"
 Quy định về việc xây dựng những ngành học mới tại ĐHQGHN như thế nào?,"(Document(metadata={}, page_content='- Xây dựng những ngành học mới, chương trình đào tạo mới, chú trọng các chương trình đào tạo có tính liên ngành, báo cáo Giám đốc Đại học Quốc gia Hà Nội xem xét thẩm định, ban hành và giao nhiệm vụ tổ chức đào tạo.'), 0.5040824787444462)","- Xây dựng những ngành học mới, chương trình đào tạo mới, chú trọng các chương trình đào tạo có tính liên ngành, báo cáo Giám đốc Đại học Quốc gia Hà Nội xem xét thẩm định, ban hành và giao nhiệm vụ tổ chức đào tạo.",0.5040824787444462,"['xây dựng', 'những', 'ngành', 'học', 'mới', 'chương trình', 'đào tạo', 'mới', 'chú trọng', 'các', 'chương trình', 'đào tạo', 'có', 'tính', 'liên ngành', 'báo cáo', 'giám đốc', 'đại học', 'quốc gia', 'hà nội', 'xem xét', 'thẩm định', 'ban hành', 'và', 'giao', 'nhiệm vụ', 'tổ chức', 'đào tạo']"
 Quy định về việc xây dựng những ngành học mới tại ĐHQGHN như thế nào?,"(Document(metadata={}, page_content='Điều 12. Nguyên tắc xây dựng ngành học mới'), 0.43381027957895946)",Điều 12. Nguyên tắc xây dựng ngành học mới,0.43381027957895946,"['điều', '12', 'nguyên tắc', 'xây dựng', 'ngành', 'học', 'mới']"
 Quy định về việc xây dựng những ngành học mới tại ĐHQGHN như thế nào?,"(Document(metadata={}, page_content='b) Thẩm định, phê duyệt đề án mở ngành học mới của đơn vị đào tạo;'), 0.4236290339715768)","b) Thẩm định, phê duyệt đề án mở ngành học mới của đơn vị đào tạo;",0.4236290339715768,"['b', 'thẩm định', 'phê duyệt', 'đề án', 'mở', 'ngành', 'học', 'mới', 'của', 'đơn vị', 'đào tạo']"
 Quy định về việc xây dựng những ngành học mới tại ĐHQGHN như thế nào?,"(Document(metadata={}, page_content='a) Xây dựng chương trình đào tạo, đề án mở ngành học mới và trình Đại học Quốc gia Hà Nội thẩm định, phê duyệt, ban hành;'), 0.4232732302764479)","a) Xây dựng chương trình đào tạo, đề án mở ngành học mới và trình Đại học Quốc gia Hà Nội thẩm định, phê duyệt, ban hành;",0.4232732302764479,"['a', 'xây dựng', 'chương trình', 'đào tạo', 'đề án', 'mở', 'ngành', 'học', 'mới', 'và', 'trình', 'đại học', 'quốc gia', 'hà nội', 'thẩm định', 'phê duyệt', 'ban hành']"
Trung tâm Dự báo và Phát triển Nguồn nhân lực có vai trò gì trong việc xây dựng các học phần kỹ năng bổ trợ?,"(Document(metadata={}, page_content='g) Các học phần kỹ năng bổ trợ do đơn vị đào tạo xây dựng chương trình và tổ chức giảng dạy hoặc Trung tâm Dự báo và Phát triển Nguồn nhân lực làm đầu mối xây dựng chương trình, trình Đại học Quốc gia Hà Nội xem xét, phê duyệt ban hành và giao nhiệm vụ tổ chức triển khai thực hiện;'), 0.5014948308332714)","g) Các học phần kỹ năng bổ trợ do đơn vị đào tạo xây dựng chương trình và tổ chức giảng dạy hoặc Trung tâm Dự báo và Phát triển Nguồn nhân lực làm đầu mối xây dựng chương trình, trình Đại học Quốc gia Hà Nội xem xét, phê duyệt ban hành và giao nhiệm vụ tổ chức triển khai thực hiện;",0.5014948308332714,"['g', 'các', 'học', 'phần', 'kỹ năng', 'bổ trợ', 'do', 'đơn vị', 'đào tạo', 'xây dựng', 'chương trình', 'và', 'tổ chức', 'giảng dạy', 'hoặc', 'trung tâm', 'dự báo', 'và', 'phát triển', 'nguồn', 'nhân lực', 'làm', 'đầu mối', 'xây dựng', 'chương trình', 'trình', 'đại học', 'quốc gia', 'hà nội', 'xem xét', 'phê duyệt', 'ban hành', 'và', 'giao', 'nhiệm vụ', 'tổ chức', 'triển khai', 'thực hiện']"
Trung tâm Dự báo và Phát triển Nguồn nhân lực có vai trò gì trong việc xây dựng các học phần kỹ năng bổ trợ?,"(Document(metadata={}, page_content='- Điều phối sử dụng các nguồn lực chung (nhân lực, cơ sở vật chất - kỹ thuật) phục vụ đào tạo.'), 0.35102708346095335)","- Điều phối sử dụng các nguồn lực chung (nhân lực, cơ sở vật chất - kỹ thuật) phục vụ đào tạo.",0.35102708346095335,"['điều phối', 'sử dụng', 'các', 'nguồn lực', 'chung', 'nhân lực', 'cơ sở', 'vật chất', 'kỹ thuật', 'phục vụ', 'đào tạo']"
Trung tâm Dự báo và Phát triển Nguồn nhân lực có vai trò gì trong việc xây dựng các học phần kỹ năng bổ trợ?,"(Document(metadata={}, page_content='- Truyền thụ và tạo lập cho sinh viên hoài bão khoa học, niềm say mê học tập, nghiên cứu khoa học, tư duy khoa học và năng lực sáng tạo, động viên, khuyến khích sinh viên rèn luyện phẩm chất chính trị, đạo đức tác phong của người cán bộ nghiên cứu khoa học;'), 0.3155360652668997)","- Truyền thụ và tạo lập cho sinh viên hoài bão khoa học, niềm say mê học tập, nghiên cứu khoa học, tư duy khoa học và năng lực sáng tạo, động viên, khuyến khích sinh viên rèn luyện phẩm chất chính trị, đạo đức tác phong của người cán bộ nghiên cứu khoa học;",0.3155360652668997,"['truyền thụ', 'và', 'tạo lập', 'cho', 'sinh viên', 'hoài bão', 'khoa học', 'niềm', 'say mê', 'học tập', 'nghiên cứu', 'khoa học', 'tư duy', 'khoa học', 'và', 'năng lực', 'sáng tạo', 'động viên', 'khuyến khích', 'sinh viên', 'rèn luyện', 'phẩm chất', 'chính trị', 'đạo đức', 'tác phong', 'của', 'người', 'cán bộ', 'nghiên cứu', 'khoa học']"
Trung tâm Dự báo và Phát triển Nguồn nhân lực có vai trò gì trong việc xây dựng các học phần kỹ năng bổ trợ?,"(Document(metadata={}, page_content='5. Thủ trưởng đơn vị đào tạo quy định cụ thể quy trình coi thi và chấm thi. Các học phần kỹ năng bổ trợ được tổ chức thi và cấp chứng chỉ tại đơn vị phụ trách đào tạo kỹ năng bổ trợ.'), 0.2934419707810644)",5. Thủ trưởng đơn vị đào tạo quy định cụ thể quy trình coi thi và chấm thi. Các học phần kỹ năng bổ trợ được tổ chức thi và cấp chứng chỉ tại đơn vị phụ trách đào tạo kỹ năng bổ trợ.,0.2934419707810644,"['5', 'thủ trưởng', 'đơn vị', 'đào tạo', 'quy định', 'cụ thể', 'quy trình', 'coi', 'thi', 'và', 'chấm', 'thi', 'các', 'học', 'phần', 'kỹ năng', 'bổ trợ', 'được', 'tổ chức', 'thi', 'và', 'cấp', 'chứng chỉ', 'tại', 'đơn vị', 'phụ trách', 'đào tạo', 'kỹ năng', 'bổ trợ']"
Đơn vị nào điều phối sử dụng các nguồn lực chung?,"(Document(metadata={}, page_content='- Điều phối sử dụng các nguồn lực chung (nhân lực, cơ sở vật chất - kỹ thuật) phục vụ đào tạo.'), 0.4707724756671344)","- Điều phối sử dụng các nguồn lực chung (nhân lực, cơ sở vật chất - kỹ thuật) phục vụ đào tạo.",0.4707724756671344,"['điều phối', 'sử dụng', 'các', 'nguồn lực', 'chung', 'nhân lực', 'cơ sở', 'vật chất', 'kỹ thuật', 'phục vụ', 'đào tạo']"
Đơn vị nào điều phối sử dụng các nguồn lực chung?,"(Document(metadata={}, page_content='c) Đơn vị được giao quản lý cơ sở vật chất được sử dụng một phần kinh phí đào tạo để duy tu, bảo dưỡng, nâng cấp cơ sở vật chất phục vụ công tác đào tạo của Đại học Quốc gia Hà Nội. Tỉ lệ và định mức do các đơn vị thống nhất dựa trên các quy định hiện hành của Đại học Quốc gia Hà Nội.'), 0.20486295079008265)","c) Đơn vị được giao quản lý cơ sở vật chất được sử dụng một phần kinh phí đào tạo để duy tu, bảo dưỡng, nâng cấp cơ sở vật chất phục vụ công tác đào tạo của Đại học Quốc gia Hà Nội. Tỉ lệ và định mức do các đơn vị thống nhất dựa trên các quy định hiện hành của Đại học Quốc gia Hà Nội.",0.20486295079008265,"['c', 'đơn vị', 'được', 'giao', 'quản lý', 'cơ sở vật chất', 'được', 'sử dụng', 'một', 'phần', 'kinh phí', 'đào tạo', 'để', 'duy tu', 'bảo dưỡng', 'nâng cấp', 'cơ sở vật chất', 'phục vụ', 'công tác', 'đào tạo', 'của', 'đại học', 'quốc gia', 'hà nội', 'tỉ lệ', 'và', 'định mức', 'do', 'các', 'đơn vị', 'thống nhất', 'dựa', 'trên', 'các', 'quy định', 'hiện hành', 'của', 'đại học', 'quốc gia', 'hà nội']"
Đơn vị nào điều phối sử dụng các nguồn lực chung?,"(Document(metadata={}, page_content='c) Các nguồn kinh phí hợp pháp khác'), 0.20139932277945738)",c) Các nguồn kinh phí hợp pháp khác,0.20139932277945738,"['c', 'các', 'nguồn', 'kinh phí', 'hợp pháp', 'khác']"
Đơn vị nào điều phối sử dụng các nguồn lực chung?,"(Document(metadata={}, page_content='b) Đơn vị quản lý nguồn kinh phí đào tạo có trách nhiệm thanh toán kinh phí cho đơn vị thực hiện các nhiệm vụ nêu tại khoản 2, Điều 2 của Quy chế này theo tỷ lệ và định mức do Đại học Quốc gia Hà Nội quy định.'), 0.15887500709329982)","b) Đơn vị quản lý nguồn kinh phí đào tạo có trách nhiệm thanh toán kinh phí cho đơn vị thực hiện các nhiệm vụ nêu tại khoản 2, Điều 2 của Quy chế này theo tỷ lệ và định mức do Đại học Quốc gia Hà Nội quy định.",0.15887500709329982,"['b', 'đơn vị', 'quản lý', 'nguồn', 'kinh phí', 'đào tạo', 'có', 'trách nhiệm', 'thanh toán', 'kinh phí', 'cho', 'đơn vị', 'thực hiện', 'các', 'nhiệm vụ', 'nêu', 'tại', 'khoản', '2', 'điều', '2', 'của', 'quy chế', 'này', 'theo', 'tỷ lệ', 'và', 'định mức', 'do', 'đại học', 'quốc gia', 'hà nội', 'quy định']"
Đơn vị đào tạo công nhận kết quả học tập của sinh viên từ các trường đối tác  thông qua hoạt động nào?,"(Document(metadata={}, page_content='- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.'), 0.5790330202414908)","- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.",0.5790330202414908,"['tổ chức', 'và', 'quản lý', 'đào tạo', 'các', 'ngành', 'học', 'học', 'phần', 'đã', 'được', 'đại học', 'quốc gia', 'hà nội', 'giao', 'nhiệm vụ', 'công nhận', 'kết quả', 'học tập', 'của', 'sinh viên', 'giữa', 'các', 'đơn vị', 'đào tạo', 'kết quả', 'học tập', 'của', 'sinh viên', 'được', 'tích lũy', 'ở', 'các', 'trường', 'đối tác', 'thông qua', 'trao đổi', 'sinh viên', 'xây dựng', 'học liệu', 'dùng', 'chung']"
